#OTU ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
OTU3102	55	37	144	76	53	47	74	19	104	151	5	115	2	46	122	17	34	78	63	179	2	381	17	115	117	36	149	84	91	63
OTU7625	8	0	0	1	0	2	9	0	1	0	2	0	0	0	3	10	1	11	0	3	0	2	0	3	0	0	1	5	5	0
OTU2492	9	15	11	1	13	0	17	1	7	24	23	21	7	4	20	26	3	11	1	7	0	6	14	8	15	17	12	5	20	4
OTU368	421	102	189	234	148	59	73	215	268	406	201	269	19	236	319	155	389	222	610	126	1084	95	778	120	199	60	141	251	70	96
OTU4294	85	30	54	53	54	25	2	18	22	82	6	7	0	44	2	186	19	74	46	47	14	7	20	10	13	11	82	200	81	64
OTU10434	23	20	32	21	35	4	14	14	12	73	22	18	1	46	12	12	46	3	63	83	23	167	66	25	54	11	33	21	27	29
OTU626	29	5	255	17	61	7	58	39	0	162	95	2	0	21	36	8	38	64	26	202	81	228	15	73	261	21	217	138	22	168
OTU1482	20	6	123	2	20	25	10	80	1	0	17	0	0	60	9	7	52	0	15	39	22	3	37	1	83	6	18	7	3	36
OTU1419	34	0	47	4	35	54	7	153	29	15	34	11	0	10	27	10	12	0	15	31	0	10	0	6	100	3	8	3	10	29
OTU906	8	5	56	35	37	18	15	37	0	52	6	0	0	28	20	16	20	21	14	137	3	48	2	11	26	9	125	91	25	58
OTU934	55	71	26	33	50	3	26	10	44	84	39	90	14	41	117	13	19	0	25	8	10	12	11	61	15	45	41	1	57	11
OTU3318	19	62	43	1	1	3	2	1	1	0	51	1	0	14	4	2	1	0	24	11	0	28	0	77	8	8	5	4	1	0
OTU1356	1	0	0	0	2	0	7	0	72	14	10	0	0	1	8	0	8	0	0	0	0	0	0	0	314	0	0	0	0	0
OTU10955	16	1	1	0	1	2	20	33	1	0	0	0	0	11	0	9	132	0	28	29	12	3	0	0	0	0	4	5	6	16
OTU25354	146	492	246	19	897	268	249	683	918	7	578	149	1	4	922	1520	1700	14	543	610	467	467	170	165	221	321	204	70	296	225
OTU421	93	14	33	39	105	44	17	19	78	43	232	49	1	56	53	35	107	9	78	4	7	3	364	10	8	4	17	5	8	30
OTU415	57	94	29	8	49	59	100	61	62	89	97	82	4	231	195	80	65	6	37	33	279	13	136	36	28	175	94	58	178	11
OTU705	89	10	18	84	24	33	103	41	113	20	35	32	4	54	100	6	116	102	93	6	71	0	58	6	18	3	18	11	42	43
OTU1264	48	1	9	9	4	8	5	0	91	12	0	0	1	0	30	70	28	0	15	0	0	0	16	2	0	0	0	107	189	2
OTU4200	33	19	16	52	14	17	16	19	64	67	44	21	4	65	24	15	214	0	63	64	74	7	243	2	7	10	8	10	52	30
OTU1384	47	49	2	29	27	88	9	23	74	19	27	60	1	36	7	6	35	21	42	5	240	0	23	5	20	11	0	2	0	0
OTU7701	2	0	2	0	6	0	0	0	0	5	7	1	0	2	0	1	0	0	4	20	0	25	10	7	1	0	1	0	0	0
OTU23557	4	0	4	2	7	0	0	0	0	7	0	1	0	1	1	0	4	0	0	2	10	1	3	0	43	0	0	0	0	0
OTU1444	15	37	14	9	22	3	12	20	30	13	7	12	2	45	17	53	8	134	7	1	18	11	3	142	9	13	19	23	48	6
OTU17830	17	0	10	0	17	8	1	39	6	2	23	6	0	0	5	4	22	86	3	22	3	3	2	12	25	4	5	4	6	3
OTU6050	31	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	11	0	4	2	0	0	1	0	0	0	0	0	0	2
OTU8248	1	0	0	0	4	0	1	0	1	0	0	1	0	1	5	11	3	0	0	4	0	2	0	0	0	0	1	3	1	0
OTU27738	3	1	2	1	3	6	0	2	1	8	0	0	1	8	2	7	3	0	2	7	0	3	0	0	0	0	9	23	6	1
OTU453	71	50	103	92	49	76	158	23	240	49	29	151	20	95	36	137	61	180	95	9	32	16	11	74	8	178	74	103	41	33
OTU470	34	12	230	3	52	73	43	61	24	42	52	109	0	47	32	38	103	319	52	62	7	53	34	76	61	51	86	37	4	37
OTU1101	25	0	106	17	76	44	8	24	38	9	125	0	0	3	33	58	52	2	35	90	77	28	16	9	24	1	11	19	11	51
OTU14990	4	0	2	16	0	0	20	0	28	0	0	1	2	0	2	0	0	0	1	0	2	0	0	5	0	0	0	3	0	0
OTU6956	20	78	21	12	70	29	20	80	84	28	15	339	0	49	44	65	41	113	29	23	9	28	9	48	2	79	62	35	41	33
OTU10920	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5
OTU409	70	41	57	4	65	38	33	67	29	313	44	197	1	77	168	53	136	41	40	41	164	43	246	141	15	59	105	50	172	56
OTU28133	51	96	19	30	83	50	23	64	89	45	51	206	4	28	56	117	94	46	53	55	26	92	27	87	39	74	90	47	32	62
OTU1496	45	46	32	123	0	47	41	0	110	4	19	29	79	13	2	19	5	46	11	0	2	1	5	2	6	24	10	97	11	2
OTU10430	3	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	3	0	1	1	7	2	0	0	0	0	0	0
OTU2974	6	0	4	0	25	0	9	0	14	4	0	3	2	4	6	2	0	20	0	0	0	1	10	27	0	15	0	0	1	0
OTU836	105	13	92	69	36	71	43	14	437	39	71	55	39	4	96	50	223	4	69	1	21	4	253	39	28	68	1	11	51	11
OTU4809	1	0	38	0	17	0	0	19	0	1	2	1	0	0	8	0	0	1	4	23	0	1	0	5	3	0	6	4	1	16
OTU2832	40	18	25	73	61	42	36	69	197	12	103	57	12	35	36	25	36	4	85	75	17	14	4	10	10	12	27	10	20	49
OTU6247	2	9	13	24	29	31	0	3	5	1	1	22	0	16	1	0	2	0	0	0	1	11	2	32	9	2	2	5	5	0
OTU6394	8	0	0	0	0	0	0	0	0	5	4	3	0	0	1	0	4	15	0	0	4	7	0	8	0	0	0	4	1	0
OTU903	50	17	47	13	57	10	35	27	14	186	50	43	0	239	182	18	87	150	41	456	90	334	34	132	37	53	50	58	106	114
OTU4088	5	4	3	1	5	3	11	6	15	1	24	2	0	5	0	4	9	17	20	7	2	2	1	4	0	2	8	4	2	10
OTU3857	12	5	0	13	5	7	6	4	22	8	33	2	18	6	1	25	19	0	59	0	5	0	3	0	8	0	1	19	1	1
OTU20040	62	39	57	76	51	43	8	13	31	13	15	19	41	15	24	58	20	101	70	14	6	18	12	77	19	1601	27	58	46	21
OTU3379	50	11	25	34	68	19	46	67	52	52	44	18	2	38	35	14	43	4	25	33	15	27	17	26	27	1	36	23	6	20
OTU13779	9	6	4	4	2	2	59	1	8	7	0	2	1	0	2	0	7	0	549	456	0	343	0	127	426	2	431	50	9	0
OTU11747	5	0	0	0	2	0	1	0	1	1	2	1	0	3	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0
OTU5746	1	2	9	1	6	1	1	3	0	3	1	0	0	4	8	1	0	0	2	29	0	9	4	5	10	0	2	4	1	7
OTU3426	21	5	9	2	16	2	16	16	6	18	3	18	0	9	21	4	8	4	5	1	8	4	19	14	0	2	6	3	10	5
OTU554	10	0	258	4	60	1	6	25	0	0	0	0	0	21	0	12	155	26	1	362	0	146	0	33	27	0	859	316	3	358
OTU17090	64	9	40	63	42	78	70	7	403	31	26	192	8	44	36	126	15	15	55	0	12	9	9	66	1	45	7	8	10	16
OTU156	225	29	233	270	284	344	192	193	355	199	400	50	1	234	273	180	434	29	278	382	358	77	526	56	187	19	164	104	67	227
OTU21365	121	154	427	419	59	276	804	73	1123	65	91	204	1016	145	600	244	211	1098	394	17	37	57	19	347	134	324	454	43	222	150
OTU19210	35	4	166	19	70	27	20	99	36	62	65	46	0	34	80	35	35	3	25	76	43	68	65	43	184	27	59	43	9	50
OTU503	145	9	75	11	45	83	12	134	31	56	119	5	0	115	115	21	210	19	136	86	335	9	198	4	36	5	31	23	1	47
OTU2610	62	134	115	16	162	19	7	72	6	239	214	64	0	58	86	77	88	55	16	140	131	170	49	181	42	115	48	72	59	66
OTU1089	15	26	20	4	6	47	17	25	35	52	31	67	1	34	13	1	110	0	34	5	316	0	127	7	28	7	0	4	42	8
OTU2406	34	5	32	0	6	6	12	1	9	88	8	33	3	0	9	4	51	52	13	2	43	52	10	141	49	8	2	3	19	0
OTU430	123	380	255	17	198	41	93	121	66	264	146	379	30	77	149	617	218	733	115	139	83	819	51	1394	169	332	124	101	86	81
OTU23888	47	96	174	431	18	47	173	5	214	14	15	7	576	52	25	185	29	178	28	6	5	53	23	241	9	47	7	15	22	19
OTU75	39	140	86	6	153	28	72	141	82	315	1309	111	20	111	156	81	97	44	58	244	243	46	234	15	287	138	167	82	148	70
OTU6316	19	0	4	0	14	0	1	3	0	0	0	13	0	1	6	3	1	2	5	2	0	2	6	23	3	4	4	33	11	7
OTU419	127	63	161	55	160	11	151	15	160	15	94	43	7	44	143	68	114	30	192	105	30	82	537	66	131	130	24	7	74	103
OTU8923	1	0	11	0	2	0	0	1	0	11	5	1	0	0	0	7	3	3	4	1	0	3	0	0	0	3	1	1	0	1
OTU359	62	34	62	51	76	119	59	98	89	46	71	58	99	77	247	713	314	424	88	72	10	122	11	112	24	112	87	69	80	62
OTU710	52	18	30	24	75	12	31	41	10	104	30	119	1	58	106	4	34	20	51	89	25	48	41	14	66	7	18	4	16	28
OTU6863	12	5	18	2	59	15	1	43	8	24	29	28	0	19	26	12	50	0	15	30	57	11	46	26	31	8	23	1	0	10
OTU460	47	316	133	15	67	26	27	204	3	74	41	117	0	60	77	148	139	219	45	38	21	63	10	93	99	66	258	89	31	79
OTU1114	18	16	17	11	37	9	19	33	20	14	37	22	0	17	24	5	27	8	19	24	31	6	8	14	4	0	16	0	14	34
OTU1308	74	111	11	40	79	32	26	43	38	105	110	74	8	242	80	94	20	31	36	13	144	6	88	16	12	40	71	23	5	5
OTU3600	1	4	2	0	14	1	0	27	0	0	0	0	0	12	0	1	10	0	6	47	0	0	0	0	0	0	7	4	0	4
OTU2255	19	17	24	11	13	56	33	25	18	89	3	41	2	31	105	13	72	5	12	34	30	67	14	54	14	21	59	42	101	41
OTU5843	25	24	48	7	28	11	12	40	23	28	13	33	8	24	50	17	39	31	100	13	15	9	59	13	18	11	21	28	6	25
OTU365	93	24	131	2	143	28	83	99	2	389	58	113	11	177	104	8	107	2	30	56	53	23	21	88	171	52	48	12	21	70
OTU16573	11	27	0	6	18	2	31	1	69	20	9	41	16	15	8	178	0	11	15	1	1	2	3	54	7	83	4	7	14	0
OTU5991	36	18	16	3	5	2	3	42	12	0	0	8	0	0	17	4	20	0	15	4	3	0	2	3	1	1	2	6	0	13
OTU918	14	39	14	0	19	10	6	91	19	31	15	306	0	7	15	3	5	24	23	7	4	11	5	12	19	1	4	6	4	18
OTU3968	43	32	114	11	65	34	15	58	24	20	19	73	4	21	46	17	48	36	18	56	61	67	12	22	60	14	25	8	21	55
OTU6806	48	59	11	40	6	2	11	23	12	58	0	6	2	71	26	0	4	12	1	10	30	1	21	3	3	2	7	16	36	5
OTU2908	51	129	18	254	11	38	46	17	72	117	63	100	110	43	66	44	75	140	12	2	2	3	33	19	9	122	35	31	55	6
OTU9976	2	18	3	1	25	0	5	3	11	8	24	3	0	3	32	4	19	10	17	16	5	7	2	5	9	1	17	1	4	18
OTU2796	14	8	155	4	9	3	2	41	1	35	0	1	0	0	30	4	21	22	3	72	7	27	0	4	23	2	22	20	0	27
OTU3157	12	0	18	0	19	1	0	4	12	1	0	1	0	2	27	0	5	0	44	5	2	10	0	6	7	0	26	0	1	7
OTU1020	40	58	17	15	37	8	15	11	17	117	27	257	1	88	22	4	19	20	12	0	62	14	37	77	20	66	10	22	38	11
OTU2071	28	0	33	7	6	26	0	128	0	7	4	0	0	27	42	3	9	0	6	79	3	11	0	6	14	0	9	5	2	42
OTU3877	8	2	12	1	21	0	6	10	0	5	10	0	0	2	4	1	26	18	6	42	4	19	8	8	31	0	11	2	4	20
OTU1237	4	4	52	10	40	6	5	86	6	36	35	0	0	26	33	5	104	2	14	45	8	28	100	20	46	3	9	21	6	87
OTU703	136	87	63	157	83	227	175	57	348	294	305	353	1	215	209	99	326	26	256	32	126	15	165	40	29	54	46	77	259	42
OTU1062	37	0	8	18	57	16	52	0	21	38	42	22	0	7	16	17	5	36	25	2	4	6	5	82	2	42	0	1	7	8
OTU13889	33	0	0	0	0	1	0	0	9	0	0	0	0	0	0	3	3	0	6	0	0	0	4	0	0	0	0	3	0	0
OTU19348	21	0	1	17	0	6	0	5	10	0	0	0	11	4	0	0	2	16	0	0	3	0	5	0	3	0	0	43	1	1
OTU497	135	145	77	50	146	157	99	141	280	120	234	274	4	104	156	69	157	62	122	132	21	35	60	62	84	98	102	14	67	112
OTU1780	76	28	518	170	186	102	191	224	177	188	102	69	0	137	107	34	171	30	182	405	87	128	91	49	325	8	298	246	81	242
OTU637	88	62	77	22	122	21	38	103	26	77	130	313	0	50	132	35	93	8	68	94	32	82	30	50	88	31	57	26	34	60
OTU13312	90	3	10	7	60	0	22	2	107	9	33	32	0	3	18	122	37	0	339	0	2	0	51	0	30	32	2	8	3	1
OTU4592	18	11	5	7	28	5	4	4	18	10	13	32	37	19	28	61	15	45	10	6	2	64	2	68	9	60	33	18	3	14
OTU2920	102	0	4	0	3	0	0	2	6	0	1	4	0	0	0	3	2	0	19	0	0	0	0	3	2	0	0	2	0	2
OTU2265	23	5	36	14	90	6	8	134	20	40	47	21	0	12	35	13	40	0	23	30	13	24	1	6	22	1	26	3	0	47
OTU2015	33	46	7	48	42	11	21	0	32	70	18	50	2	5	20	23	6	50	15	4	30	8	39	25	6	28	7	7	43	8
OTU1066	45	50	16	97	14	5	53	0	93	26	73	28	212	23	9	39	23	18	54	8	2	6	32	17	6	13	8	29	10	9
OTU1955	84	32	61	58	102	68	75	146	128	59	84	63	0	31	88	26	61	21	84	84	60	38	47	31	36	15	22	21	39	56
OTU490	21	30	124	43	30	81	4	313	0	38	0	2	1	24	6	0	166	366	173	235	63	65	6	27	141	0	150	82	292	92
OTU3859	35	69	15	18	40	30	14	21	56	24	22	74	6	44	27	14	32	1	28	15	43	3	15	28	36	43	16	11	22	31
OTU3106	19	5	5	0	2	16	2	5	4	1	67	5	0	0	2	9	42	7	0	1	2	0	38	0	7	2	0	3	0	1
OTU295	48	767	70	15	162	54	22	324	19	116	41	445	20	54	373	110	76	400	215	241	16	231	9	135	65	30	235	137	65	135
OTU1819	128	187	37	104	94	58	65	45	174	180	102	163	143	92	74	152	109	92	55	23	95	31	187	163	56	199	27	69	109	12
OTU13699	7	0	0	0	2	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OTU26376	1	0	0	0	0	2	0	1	0	0	1	0	0	2	0	4	0	0	0	2	0	0	0	0	0	2	0	0	0	0
OTU11130	1	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU8807	2	0	0	1	1	0	3	0	0	20	0	0	0	0	8	2	0	6	0	0	0	7	0	6	0	0	0	1	2	2
OTU28190	2	12	1	2	9	1	6	0	7	2	0	0	9	4	0	2	0	13	4	0	0	1	1	7	0	0	1	1	3	0
OTU2031	3	7	1	18	1	0	4	0	1	8	0	1	172	2	3	6	5	39	4	0	0	0	0	4	0	7	1	1	1	0
OTU25870	58	48	28	38	123	16	20	15	64	28	261	112	0	53	22	21	75	0	24	7	61	1	27	10	20	14	20	1	3	18
OTU13782	32	11	0	30	2	66	11	14	54	30	71	38	180	17	3	76	20	69	25	4	20	10	32	29	4	29	13	14	8	3
OTU12483	12	2	1	0	7	0	6	0	1	4	4	9	0	3	2	3	2	0	3	9	6	3	16	7	6	8	9	8	3	2
OTU22569	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU14417	13	0	1	3	4	6	2	4	10	1	3	3	0	8	4	1	13	0	24	3	4	0	4	0	3	0	2	2	0	1
OTU2598	9	0	7	2	1	7	7	1	10	11	26	11	1	6	1	38	32	0	10	0	4	1	7	0	2	7	0	5	1	3
OTU24110	51	0	0	1	1	2	30	0	24	1	17	1	0	0	0	0	0	0	32	0	0	0	1	0	0	1	0	13	3	0
OTU3067	53	287	63	57	65	7	79	8	46	106	22	103	103	90	50	72	31	434	30	32	28	127	21	156	53	220	162	60	74	18
OTU1343	50	37	18	4	34	3	7	15	5	42	2	27	3	14	41	6	10	49	5	10	17	5	8	4	15	9	17	5	55	3
OTU3186	2	0	1	0	5	0	11	0	4	28	0	2	0	0	0	0	7	8	48	37	0	16	0	22	18	0	37	9	14	1
OTU531	98	10	275	36	95	30	39	94	17	79	41	8	0	54	59	19	133	0	104	112	120	15	91	19	178	4	23	14	9	131
OTU523	98	44	31	169	27	173	109	22	599	38	137	43	38	27	108	65	84	0	74	9	73	2	30	6	48	14	30	37	124	8
OTU387	134	0	114	228	62	251	139	44	136	26	150	10	1	3	42	207	394	7	466	16	464	21	39	10	9	3	20	27	47	58
OTU17824	14	6	0	18	12	24	25	78	37	2	9	9	1	7	7	9	16	0	15	1	9	1	2	2	2	2	5	0	0	9
OTU4180	34	0	13	16	28	18	1	17	39	12	15	5	1	8	13	15	23	0	25	16	5	5	21	9	9	0	5	5	2	20
OTU1032	16	27	62	3	41	14	9	97	8	30	12	20	0	18	71	8	22	0	60	97	48	38	30	10	54	4	18	25	5	56
OTU4396	16	14	52	23	25	18	18	21	3	154	1	4	0	13	34	5	43	42	12	45	9	41	5	19	58	2	176	73	26	43
OTU2671	105	46	16	32	87	31	13	35	64	32	20	26	0	58	61	40	124	6	80	26	33	9	52	5	17	4	5	9	20	29
OTU2077	11	24	6	11	55	6	8	19	7	8	50	18	0	18	19	24	34	40	16	38	21	14	4	31	8	15	17	13	10	23
OTU1784	53	6	1	1	0	14	5	7	9	4	104	19	0	41	0	9	1	0	49	0	46	2	79	1	1	9	0	4	5	3
OTU234	88	384	104	38	139	50	57	231	9	96	104	159	0	230	174	139	176	218	104	375	45	321	32	285	135	85	456	216	105	201
OTU1529	11	4	15	4	27	15	4	16	12	3	125	12	0	5	4	8	60	3	3	23	36	13	4	5	21	3	15	7	2	14
OTU9885	3	6	3	1	2	5	2	3	12	10	1	3	2	3	6	10	5	4	9	0	3	1	1	5	2	1	5	9	5	1
OTU10640	16	0	0	4	1	0	0	0	0	8	2	4	0	7	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU16857	7	0	4	1	4	0	2	26	1	0	3	3	0	8	2	4	6	17	1	9	1	1	0	0	2	1	3	3	1	7
OTU2903	26	0	3	12	9	3	0	5	12	81	6	12	0	0	64	4	26	0	4	4	2	15	29	2	11	2	0	0	1	10
OTU1555	53	34	114	186	1	19	30	0	38	10	1	2	2	9	2	6	4	20	35	0	4	16	9	9	0	0	0	1	2	14
OTU850	56	2	300	34	86	8	27	70	55	32	265	3	0	91	50	16	188	5	45	103	45	18	312	2	56	12	27	13	13	68
OTU17011	8	0	1	0	2	5	0	3	1	1	0	0	0	1	0	5	0	1	8	1	0	1	1	0	1	1	8	197	2	21
OTU390	53	58	25	22	81	194	113	72	30	88	490	39	54	71	177	98	131	33	65	33	199	123	42	62	56	158	5	4	86	99
OTU3947	44	22	3	60	1	8	1	5	9	52	10	5	0	32	11	33	6	0	7	1	5	3	73	1	4	9	33	40	30	1
OTU1999	2	0	33	0	16	1	6	3	0	1	50	0	0	1	30	2	14	0	0	61	0	30	1	24	8	3	7	1	4	20
OTU2043	14	8	0	6	0	6	43	1	124	0	2	7	347	1	2	11	9	50	9	0	1	0	5	5	1	8	0	8	0	0
OTU1276	80	32	116	26	99	35	24	93	63	87	65	44	5	38	93	24	77	19	43	45	79	43	59	47	236	32	50	29	12	63
OTU1240	39	9	20	18	35	2	11	44	32	95	117	5	0	23	68	14	82	0	63	9	17	7	121	2	20	2	12	3	12	47
OTU2084	60	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	4
OTU2824	6	2	2	2	7	4	1	7	8	10	9	0	27	3	2	22	3	26	4	10	0	7	1	1	0	3	7	1	4	2
OTU780	84	118	19	210	6	107	50	26	105	69	16	41	50	47	70	40	83	8	56	12	31	3	60	12	9	19	19	38	339	24
OTU1267	79	37	71	35	61	54	27	74	56	40	126	11	0	67	105	20	123	4	69	57	162	7	79	7	12	6	7	25	59	49
OTU3819	22	0	8	0	3	0	0	0	0	20	0	1	0	2	1	0	0	0	0	0	0	147	11	30	5	1	15	41	13	5
OTU2733	1	0	1	0	1	0	1	0	0	2	0	0	0	0	0	0	34	0	7	22	0	23	0	4	18	0	8	2	1	1
OTU4350	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	18	0	0	2	13	0	0	0	1	0	0	14	19	0	3
OTU1132	30	0	18	26	52	6	8	40	33	9	26	8	0	165	22	14	57	0	108	48	39	23	38	12	15	5	7	9	5	96
OTU853	72	694	7	3	16	2	5	18	4	24	11	35	1	10	21	5	20	56	30	7	10	11	5	23	20	47	54	20	67	9
OTU2348	3	0	1	1	0	1	1	1	6	0	0	3	71	0	0	5	10	0	57	0	25	0	7	0	6	7	0	5	0	2
OTU17202	6	0	0	1	3	0	4	1	9	5	8	23	0	6	8	7	0	0	0	0	0	2	2	9	0	13	0	0	1	1
OTU2623	46	26	78	125	3	8	33	2	56	6	8	5	43	29	3	5	5	20	71	0	5	0	10	6	2	1	0	3	2	1
OTU2233	1	0	6	0	17	4	0	0	7	6	12	58	0	4	9	5	9	11	6	5	0	7	41	7	38	18	8	3	13	11
OTU4138	9	2	11	9	41	26	1	13	2	26	1	12	3	2	5	1	4	0	4	1	0	12	1	2	1	0	68	1	2	39
OTU955	112	57	73	56	102	89	129	58	281	231	574	93	31	40	121	100	181	15	292	71	117	24	132	6	56	22	28	27	48	54
OTU3798	29	0	4	0	8	4	10	4	1	56	14	10	0	4	2	0	18	1	37	6	0	6	17	19	1	0	1	3	2	0
OTU1249	32	15	2	3	43	29	25	28	41	5	229	2	0	3	8	26	26	0	53	20	97	0	11	0	0	2	2	2	14	20
OTU837	3	1	0	0	3	0	2	0	1	18	27	780	0	5	1	0	5	18	3	1	0	0	2	5	0	68	2	3	9	0
OTU777	80	20	27	145	109	62	48	145	155	18	215	23	38	111	38	24	212	0	182	72	162	9	60	31	11	3	14	11	25	29
OTU267	15	70	232	11	77	52	75	135	0	92	88	11	0	140	38	69	97	155	30	113	137	119	14	40	265	83	390	245	72	158
OTU9306	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	7	1	4	0	0	0	1	0	0
OTU577	30	43	131	10	96	54	11	39	0	106	46	8	0	35	123	8	59	13	55	281	120	157	22	92	245	21	43	41	9	122
OTU330	101	80	134	29	167	98	33	232	99	83	225	119	0	59	209	41	178	28	162	375	155	72	27	40	79	21	79	22	47	254
OTU3737	9	0	10	2	3	2	6	4	4	4	42	1	0	13	10	1	7	39	7	11	0	4	10	1	0	1	3	2	0	7
OTU10971	7	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
OTU19738	29	2	10	1	11	38	2	10	7	6	12	0	0	1	16	19	9	0	11	15	3	3	5	0	6	0	3	2	2	16
OTU2754	44	6	40	35	32	29	17	37	62	32	69	23	6	15	37	11	40	0	31	41	28	9	47	11	37	4	13	4	6	30
OTU1186	104	7	441	132	174	126	102	56	226	67	598	2	0	6	66	586	383	0	704	274	172	32	142	27	8	1	175	140	50	95
OTU21998	18	32	0	101	0	115	20	30	74	29	312	41	0	176	1	178	32	74	50	0	71	10	300	2	3	33	12	203	3	0
OTU7398	17	0	3	0	1	0	1	0	3	34	0	0	0	0	0	0	0	18	4	20	1	1	0	1	1	0	9	23	10	25
OTU946	47	1	0	1	16	0	2	1	0	1	9	3	0	2	0	0	0	466	0	0	1	10	0	20	0	0	0	1	0	0
OTU6186	26	46	1	49	14	16	43	13	59	9	17	103	0	12	12	13	6	148	34	4	9	0	8	1	1	25	11	20	19	3
OTU10241	17	2	4	2	3	0	46	0	1	0	3	0	0	3	0	2	0	0	1	0	0	1	3	3	1	1	0	1	0	0
OTU2698	41	18	12	18	34	37	24	27	70	19	95	14	15	11	32	22	46	25	43	19	36	4	20	5	28	9	7	11	20	11
OTU2302	3	0	81	6	33	0	8	13	1	42	3	1	0	9	28	2	14	17	8	57	12	108	7	19	5	0	19	15	3	60
OTU722	43	41	57	5	39	13	30	51	0	33	152	9	0	38	47	0	28	20	14	88	25	92	20	49	61	18	66	21	17	49
OTU25274	8	1	4	3	2	1	0	0	6	8	0	0	0	4	0	23	9	24	4	1	0	0	1	0	0	7	0	10	13	3
OTU22217	9	0	0	112	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10371	12	4	3	12	1	7	2	8	11	4	2	2	1	7	1	0	8	0	5	9	5	0	6	0	1	1	0	1	6	2
OTU4852	4	3	7	8	5	9	7	7	7	4	7	0	0	1	8	9	13	14	7	4	13	3	20	2	2	27	3	14	6	0
OTU158	196	54	277	132	215	247	163	184	285	219	201	87	1	117	228	150	426	64	166	450	195	96	175	51	281	40	160	160	117	142
OTU1485	62	10	136	86	150	73	23	469	159	52	76	40	0	44	90	21	135	9	54	82	38	52	49	33	73	3	41	14	9	161
OTU8039	5	0	11	0	3	0	0	0	5	24	0	3	0	1	5	0	0	0	14	3	0	6	0	2	0	0	1	0	0	1
OTU1762	27	23	11	10	25	21	13	35	22	10	12	70	0	40	11	29	21	52	20	7	34	20	33	10	17	19	30	31	7	17
OTU23049	46	15	6	0	0	5	1	0	13	1	10	17	3	7	8	2	6	1	1	3	1	15	13	70	0	9	0	0	8	0
OTU701	86	79	104	74	152	22	184	35	154	143	22	122	0	164	201	8	174	44	156	75	162	71	41	189	30	63	209	24	168	105
OTU23309	14	0	6	0	8	1	2	18	6	0	4	7	0	2	6	4	19	0	16	0	60	2	64	1	4	0	0	0	0	3
OTU1339	21	2	51	0	108	14	9	42	1	50	505	9	0	13	2	237	102	51	21	39	1	90	126	23	113	50	18	47	2	88
OTU2813	1	0	0	0	1	0	11	0	0	3	0	6	0	0	27	0	1	0	0	43	0	52	0	16	0	4	0	1	11	6
OTU1583	10	29	0	154	0	190	15	1	46	12	1	11	8	32	7	69	14	20	12	0	9	2	9	28	2	8	1	27	69	1
OTU5659	7	0	0	0	5	0	7	0	0	0	40	1	0	0	0	9	10	0	1	0	1	3	1	0	5	4	0	0	17	1
OTU1407	17	41	11	7	26	20	29	5	22	13	35	39	80	35	16	18	29	9	11	21	26	5	9	18	12	40	7	6	15	8
OTU15013	7	9	4	3	8	5	8	0	6	3	18	4	20	1	6	12	11	11	24	0	1	5	4	1	6	11	0	4	4	5
OTU1404	23	76	18	18	34	11	47	107	44	164	123	78	0	114	54	57	73	188	76	10	12	26	127	24	165	49	76	38	8	32
OTU1390	12	21	25	12	38	3	6	51	3	38	44	4	0	14	27	3	24	0	30	11	39	0	31	4	2	4	12	0	2	19
OTU4939	3	0	1	2	3	13	0	3	1	10	0	0	0	1	0	5	1	0	2	4	0	10	4	3	3	0	4	14	4	0
OTU316	147	58	61	290	196	341	121	73	1164	17	288	123	31	78	47	66	420	6	214	26	110	8	30	21	36	21	32	9	53	113
OTU1831	21	2	47	10	29	4	19	14	0	47	47	6	1	28	35	34	23	45	21	40	52	85	120	70	61	25	40	48	12	24
OTU1012	93	101	159	58	107	109	73	178	82	109	170	70	73	188	165	225	153	619	233	175	260	104	285	76	115	111	136	217	178	87
OTU1029	3	1	18	2	74	3	3	25	0	0	14	0	0	54	5	5	157	0	4	50	10	4	9	0	43	2	7	3	3	40
